timestamp,seconds from start,altitude,servo position
2022-05-23 12:34:22.129295-05:00,380.550443,104.3140917,FALSE
2022-05-23 12:34:22.193678-05:00,380.614826,104.5015946,FALSE
2022-05-23 12:34:22.248533-05:00,380.669681,104.5015946,FALSE
2022-05-23 12:34:22.311728-05:00,380.732876,104.4390936,FALSE
2022-05-23 12:34:22.374875-05:00,380.796023,104.2515908,FALSE
2022-05-23 12:34:22.439603-05:00,380.860751,104.1890898,FALSE
2022-05-23 12:34:22.496756-05:00,380.917904,105.0016022,FALSE
2022-05-23 12:34:22.553256-05:00,380.974404,105.251606,FALSE
2022-05-23 12:34:22.608251-05:00,381.029399,104.8766003,FALSE
2022-05-23 12:34:22.664886-05:00,381.086034,103.939086,FALSE
2022-05-23 12:34:22.722663-05:00,381.143811,104.0640879,FALSE
2022-05-23 12:34:22.787046-05:00,381.208194,104.1890898,FALSE
2022-05-23 12:34:22.850256-05:00,381.271404,104.8766003,FALSE
2022-05-23 12:34:22.913619-05:00,381.334767,104.5015946,FALSE
2022-05-23 12:34:22.977191-05:00,381.398339,104.3765927,FALSE
2022-05-23 12:34:23.041004-05:00,381.462152,104.9391012,FALSE
2022-05-23 12:34:23.104501-05:00,381.525649,104.1890898,FALSE
2022-05-23 12:34:23.167844-05:00,381.588992,104.1890898,FALSE
2022-05-23 12:34:23.231274-05:00,381.652422,104.1890898,FALSE
2022-05-23 12:34:23.291947-05:00,381.713095,104.5015946,FALSE
2022-05-23 12:34:23.348684-05:00,381.769832,103.8140841,FALSE
2022-05-23 12:34:23.411863-05:00,381.833011,104.8766003,FALSE
2022-05-23 12:34:23.477485-05:00,381.898633,106.2516213,FALSE
2022-05-23 12:34:23.532421-05:00,381.953569,110.5641871,FALSE
2022-05-23 12:34:23.587247-05:00,382.008395,113.2517281,FALSE
2022-05-23 12:34:23.642479-05:00,382.063627,115.9392691,FALSE
2022-05-23 12:34:23.700835-05:00,382.121983,114.4392462,FALSE
2022-05-23 12:34:23.764476-05:00,382.185624,115.8767681,FALSE
2022-05-23 12:34:23.827770-05:00,382.248918,115.7517662,FALSE
2022-05-23 12:34:23.891607-05:00,382.312755,118.814313,FALSE
2022-05-23 12:34:23.954997-05:00,382.376145,120.2518349,FALSE
2022-05-23 12:34:24.018515-05:00,382.439663,120.8768444,FALSE
2022-05-23 12:34:24.081756-05:00,382.502904,124.0643931,FALSE
2022-05-23 12:34:24.145000-05:00,382.566148,124.4393988,FALSE
2022-05-23 12:34:24.208421-05:00,382.629569,127.0644388,FALSE
2022-05-23 12:34:24.271604-05:00,382.692752,129.1894713,FALSE
2022-05-23 12:34:24.334845-05:00,382.755993,130.4394903,FALSE
2022-05-23 12:34:24.398058-05:00,382.819206,132.5020218,FALSE
2022-05-23 12:34:24.463142-05:00,382.88429,133.6895399,FALSE
2022-05-23 12:34:24.520819-05:00,382.941967,134.3145495,FALSE
2022-05-23 12:34:24.577067-05:00,382.998215,134.7520562,FALSE
2022-05-23 12:34:24.632068-05:00,383.053216,135.8145724,FALSE
2022-05-23 12:34:24.693511-05:00,383.114659,137.689601,FALSE
2022-05-23 12:34:24.750969-05:00,383.172117,138.5021134,FALSE
2022-05-23 12:34:24.815319-05:00,383.236467,139.002121,FALSE
2022-05-23 12:34:24.878800-05:00,383.299948,139.3146258,FALSE
2022-05-23 12:34:24.942432-05:00,383.36358,140.9396506,FALSE
2022-05-23 12:34:25.005908-05:00,383.427056,141.5021592,FALSE
2022-05-23 12:34:25.069364-05:00,383.490512,142.1896696,FALSE
2022-05-23 12:34:25.132645-05:00,383.553793,142.7521782,FALSE
2022-05-23 12:34:25.195900-05:00,383.617048,143.4396887,FALSE
2022-05-23 12:34:25.250627-05:00,383.671775,144.439704,FALSE
2022-05-23 12:34:25.314022-05:00,383.73517,144.1271992,FALSE
2022-05-23 12:34:25.377213-05:00,383.798361,145.8772259,FALSE
2022-05-23 12:34:25.440455-05:00,383.861603,144.6897078,FALSE
2022-05-23 12:34:25.506617-05:00,383.927765,146.3147326,FALSE
2022-05-23 12:34:25.564356-05:00,383.985504,146.5022354,FALSE
2022-05-23 12:34:25.620315-05:00,384.041463,147.3147478,FALSE
2022-05-23 12:34:25.676759-05:00,384.097907,146.4397345,FALSE
2022-05-23 12:34:25.734713-05:00,384.155861,147.5022507,FALSE
2022-05-23 12:34:25.798415-05:00,384.219563,147.6272526,FALSE
2022-05-23 12:34:25.861937-05:00,384.283085,147.5647517,FALSE
2022-05-23 12:34:25.925334-05:00,384.346482,149.0022736,FALSE
2022-05-23 12:34:25.988668-05:00,384.409816,149.3772793,FALSE
2022-05-23 12:34:26.052012-05:00,384.47316,148.8772717,FALSE
2022-05-23 12:34:26.115559-05:00,384.536707,149.8772869,FALSE
2022-05-23 12:34:26.179151-05:00,384.600299,150.2522927,FALSE
2022-05-23 12:34:26.242604-05:00,384.663752,149.3772793,FALSE
2022-05-23 12:34:26.305839-05:00,384.726987,150.1272908,FALSE
2022-05-23 12:34:26.369200-05:00,384.790348,149.5647822,FALSE
2022-05-23 12:34:26.434832-05:00,384.85598,150.3772946,FALSE
2022-05-23 12:34:26.489809-05:00,384.910957,150.5022965,FALSE
2022-05-23 12:34:26.556339-05:00,384.977487,149.6272831,FALSE
2022-05-23 12:34:26.613264-05:00,385.034412,151.0648051,FALSE
2022-05-23 12:34:26.671008-05:00,385.092156,151.5648127,FALSE
2022-05-23 12:34:26.731643-05:00,385.152791,149.9397879,FALSE
2022-05-23 12:34:26.794756-05:00,385.215904,150.1272908,FALSE
2022-05-23 12:34:26.857972-05:00,385.27912,149.8772869,FALSE
2022-05-23 12:34:26.921400-05:00,385.342548,150.7523003,FALSE
2022-05-23 12:34:26.984815-05:00,385.405963,150.3772946,FALSE
2022-05-23 12:34:27.048373-05:00,385.469521,150.7523003,FALSE
2022-05-23 12:34:27.111802-05:00,385.53295,150.0022889,FALSE
2022-05-23 12:34:27.175221-05:00,385.596369,149.9397879,FALSE
2022-05-23 12:34:27.238614-05:00,385.659762,148.0022583,TRUE
2022-05-23 12:34:27.303345-05:00,385.724493,148.5647669,TRUE
2022-05-23 12:34:27.358416-05:00,385.779564,148.6272679,TRUE
2022-05-23 12:34:27.413350-05:00,385.834498,148.439765,TRUE
2022-05-23 12:34:27.468527-05:00,385.889675,147.3772488,TRUE
2022-05-23 12:34:27.523470-05:00,385.944618,147.5647517,TRUE
2022-05-23 12:34:27.578607-05:00,385.999755,146.2522316,TRUE
2022-05-23 12:34:27.633621-05:00,386.054769,146.0022278,TRUE
2022-05-23 12:34:27.700346-05:00,386.121494,145.5647211,TRUE
2022-05-23 12:34:27.767176-05:00,386.188324,146.1897307,TRUE
2022-05-23 12:34:27.830591-05:00,386.251739,144.8772107,TRUE
2022-05-23 12:34:27.894286-05:00,386.315434,145.6272221,TRUE
2022-05-23 12:34:27.957673-05:00,386.378821,144.8147097,TRUE
2022-05-23 12:34:28.021271-05:00,386.442419,143.4396887,TRUE
2022-05-23 12:34:28.084861-05:00,386.506009,145.2522164,TRUE
2022-05-23 12:34:28.148417-05:00,386.569565,144.2522011,TRUE
2022-05-23 12:34:28.214018-05:00,386.635166,143.3146868,TRUE
2022-05-23 12:34:28.277566-05:00,386.698714,142.6896773,TRUE
2022-05-23 12:34:28.341089-05:00,386.762237,141.2521553,TRUE
2022-05-23 12:34:28.404471-05:00,386.825619,140.1271382,TRUE
2022-05-23 12:34:28.470532-05:00,386.89168,138.8146181,TRUE
2022-05-23 12:34:28.526868-05:00,386.948016,137.689601,TRUE
2022-05-23 12:34:28.584635-05:00,387.005783,137.1895933,TRUE
2022-05-23 12:34:28.650365-05:00,387.071513,136.0645762,TRUE
2022-05-23 12:34:28.709476-05:00,387.130624,133.8770428,TRUE
2022-05-23 12:34:28.765263-05:00,387.186411,133.8145418,TRUE
2022-05-23 12:34:28.828634-05:00,387.249782,133.5020371,TRUE
2022-05-23 12:34:28.892153-05:00,387.313301,133.8145418,TRUE
2022-05-23 12:34:28.955654-05:00,387.376802,130.7519951,TRUE
2022-05-23 12:34:29.018974-05:00,387.440122,131.2520027,TRUE
2022-05-23 12:34:29.082431-05:00,387.503579,130.7519951,TRUE
2022-05-23 12:34:29.145665-05:00,387.566813,129.8769818,TRUE
2022-05-23 12:34:29.209079-05:00,387.630227,130.3769894,TRUE
2022-05-23 12:34:29.272776-05:00,387.693924,129.0644694,TRUE
2022-05-23 12:34:29.336421-05:00,387.757569,130.1894865,TRUE
2022-05-23 12:34:29.400195-05:00,387.821343,128.7519646,TRUE
2022-05-23 12:34:29.465672-05:00,387.88682,128.1269551,TRUE
2022-05-23 12:34:29.520852-05:00,387.942,128.0644541,TRUE
2022-05-23 12:34:29.575778-05:00,387.996926,128.8144656,TRUE
2022-05-23 12:34:29.630871-05:00,388.052019,128.8144656,TRUE
2022-05-23 12:34:29.686935-05:00,388.108083,127.5644465,TRUE
2022-05-23 12:34:29.751864-05:00,388.173012,127.5019455,TRUE
2022-05-23 12:34:29.815239-05:00,388.236387,127.1894408,TRUE
2022-05-23 12:34:29.878647-05:00,388.299795,127.8144503,TRUE
2022-05-23 12:34:29.941924-05:00,388.363072,127.3769436,TRUE
2022-05-23 12:34:30.005492-05:00,388.42664,127.8769512,TRUE
2022-05-23 12:34:30.068990-05:00,388.490138,128.0019532,TRUE
2022-05-23 12:34:30.132650-05:00,388.553798,127.0644388,TRUE
2022-05-23 12:34:30.196341-05:00,388.617489,127.1894408,TRUE
2022-05-23 12:34:30.259901-05:00,388.681049,126.2519265,TRUE
2022-05-23 12:34:30.323731-05:00,388.744879,126.3769284,TRUE
2022-05-23 12:34:30.387039-05:00,388.808187,126.1269245,TRUE
2022-05-23 12:34:30.452351-05:00,388.873499,125.3769131,TRUE
2022-05-23 12:34:30.509956-05:00,388.931104,125.8144198,TRUE
2022-05-23 12:34:30.566330-05:00,388.987478,125.7519188,TRUE
2022-05-23 12:34:30.621381-05:00,389.042529,125.6269169,TRUE
2022-05-23 12:34:30.677123-05:00,389.098271,125.1894102,TRUE
2022-05-23 12:34:30.741545-05:00,389.162693,125.0019074,TRUE
2022-05-23 12:34:30.806191-05:00,389.227339,125.9394217,TRUE
2022-05-23 12:34:30.869908-05:00,389.291056,124.189395,TRUE
2022-05-23 12:34:30.933544-05:00,389.354692,125.0644083,TRUE
2022-05-23 12:34:30.997153-05:00,389.418301,125.0019074,TRUE
2022-05-23 12:34:31.060713-05:00,389.481861,124.5644007,TRUE
2022-05-23 12:34:31.124053-05:00,389.545201,124.9394064,TRUE
2022-05-23 12:34:31.187560-05:00,389.608708,125.7519188,TRUE
2022-05-23 12:34:31.253275-05:00,389.674423,124.6269017,TRUE
2022-05-23 12:34:31.316938-05:00,389.738086,124.3143969,TRUE
2022-05-23 12:34:31.380357-05:00,389.801505,124.5644007,TRUE
2022-05-23 12:34:31.443728-05:00,389.864876,124.6894026,TRUE
2022-05-23 12:34:31.499509-05:00,389.920657,123.9393912,TRUE
2022-05-23 12:34:31.556811-05:00,389.977959,124.0643931,TRUE
2022-05-23 12:34:31.612647-05:00,390.033795,123.8143893,TRUE
2022-05-23 12:34:31.668010-05:00,390.089158,124.4393988,TRUE
2022-05-23 12:34:31.731539-05:00,390.152687,123.8768902,TRUE
2022-05-23 12:34:31.796935-05:00,390.218083,124.3143969,TRUE
2022-05-23 12:34:31.860407-05:00,390.281555,123.5643854,TRUE
2022-05-23 12:34:31.924157-05:00,390.345305,123.8143893,TRUE
2022-05-23 12:34:31.987575-05:00,390.408723,123.5643854,TRUE
2022-05-23 12:34:32.051066-05:00,390.472214,122.3768673,TRUE
2022-05-23 12:34:32.114411-05:00,390.535559,122.814374,TRUE
2022-05-23 12:34:32.177730-05:00,390.598878,121.7518578,TRUE
2022-05-23 12:34:32.241133-05:00,390.662281,122.2518654,TRUE
2022-05-23 12:34:32.304434-05:00,390.725582,121.6268559,TRUE
2022-05-23 12:34:32.367963-05:00,390.789111,122.0018616,TRUE
2022-05-23 12:34:32.431502-05:00,390.85265,121.0643473,TRUE
2022-05-23 12:34:32.497132-05:00,390.91828,121.2518502,TRUE
2022-05-23 12:34:32.554582-05:00,390.97573,121.439353,TRUE
2022-05-23 12:34:32.610815-05:00,391.031963,121.501854,TRUE
2022-05-23 12:34:32.672998-05:00,391.094146,121.3768521,TRUE
2022-05-23 12:34:32.732937-05:00,391.154085,120.5018387,TRUE
2022-05-23 12:34:32.789869-05:00,391.211017,120.6893416,TRUE
2022-05-23 12:34:32.853333-05:00,391.274481,121.3143511,TRUE
2022-05-23 12:34:32.917071-05:00,391.338219,120.0018311,TRUE
2022-05-23 12:34:32.980584-05:00,391.401732,120.6893416,TRUE
2022-05-23 12:34:33.044166-05:00,391.465314,120.4393378,TRUE
2022-05-23 12:34:33.107533-05:00,391.528681,120.0018311,TRUE
2022-05-23 12:34:33.171155-05:00,391.592303,119.3143206,TRUE
2022-05-23 12:34:33.234536-05:00,391.655684,118.9393149,TRUE
2022-05-23 12:34:33.298223-05:00,391.719371,118.9393149,TRUE
2022-05-23 12:34:33.361871-05:00,391.783019,117.9392996,TRUE
2022-05-23 12:34:33.425338-05:00,391.846486,118.0643015,TRUE
2022-05-23 12:34:33.488901-05:00,391.910049,118.3143053,TRUE
2022-05-23 12:34:33.546636-05:00,391.967784,117.376791,TRUE
2022-05-23 12:34:33.603963-05:00,392.025111,118.0018006,TRUE
2022-05-23 12:34:33.659316-05:00,392.080464,117.7517967,TRUE
2022-05-23 12:34:33.716432-05:00,392.13758,117.1267872,TRUE
2022-05-23 12:34:33.770167-05:00,392.191315,117.1267872,TRUE
2022-05-23 12:34:33.833885-05:00,392.255033,117.2517891,TRUE
2022-05-23 12:34:33.897241-05:00,392.318389,118.0018006,TRUE
2022-05-23 12:34:33.960825-05:00,392.381973,116.8767834,TRUE
2022-05-23 12:34:34.024203-05:00,392.445351,117.0642863,TRUE
2022-05-23 12:34:34.087573-05:00,392.508721,117.439292,TRUE
2022-05-23 12:34:34.151167-05:00,392.572315,117.1267872,TRUE
2022-05-23 12:34:34.214506-05:00,392.635654,115.6892653,TRUE
2022-05-23 12:34:34.268600-05:00,392.689748,116.5017777,TRUE
2022-05-23 12:34:34.332245-05:00,392.753393,115.6892653,TRUE
2022-05-23 12:34:34.395475-05:00,392.816623,116.3767758,TRUE
2022-05-23 12:34:34.449872-05:00,392.87102,115.3767605,TRUE
2022-05-23 12:34:34.504712-05:00,392.92586,115.5017624,TRUE
2022-05-23 12:34:34.559540-05:00,392.980688,115.4392615,TRUE
2022-05-23 12:34:34.614308-05:00,393.035456,114.751751,TRUE
2022-05-23 12:34:34.670131-05:00,393.091279,114.0017395,TRUE
2022-05-23 12:34:34.727605-05:00,393.148753,113.8142367,TRUE
2022-05-23 12:34:34.791137-05:00,393.212285,113.6892348,TRUE
2022-05-23 12:34:34.854495-05:00,393.275643,113.8142367,TRUE
2022-05-23 12:34:34.917819-05:00,393.338967,114.0017395,TRUE
2022-05-23 12:34:34.981480-05:00,393.402628,113.0642252,TRUE
2022-05-23 12:34:35.044704-05:00,393.465852,112.8767224,TRUE
2022-05-23 12:34:35.108087-05:00,393.529235,112.8142214,TRUE
2022-05-23 12:34:35.171361-05:00,393.592509,112.7517205,TRUE
2022-05-23 12:34:35.234529-05:00,393.655677,112.5642176,TRUE
2022-05-23 12:34:35.297822-05:00,393.71897,112.3767147,TRUE
2022-05-23 12:34:35.361173-05:00,393.782321,111.8767071,TRUE
2022-05-23 12:34:35.426018-05:00,393.847166,111.8767071,TRUE
2022-05-23 12:34:35.481106-05:00,393.902254,112.3142138,TRUE
2022-05-23 12:34:35.536199-05:00,393.957347,112.06421,TRUE
2022-05-23 12:34:35.590982-05:00,394.01213,112.4392157,TRUE
2022-05-23 12:34:35.646141-05:00,394.067289,113.0642252,TRUE
2022-05-23 12:34:35.710764-05:00,394.131912,112.3142138,TRUE
2022-05-23 12:34:35.768072-05:00,394.18922,113.0017243,TRUE
2022-05-23 12:34:35.831703-05:00,394.252851,112.3767147,TRUE
2022-05-23 12:34:35.894993-05:00,394.316141,112.5017166,TRUE
2022-05-23 12:34:35.958402-05:00,394.37955,111.2516976,TRUE
2022-05-23 12:34:36.021576-05:00,394.442724,111.2516976,TRUE
2022-05-23 12:34:36.084757-05:00,394.505905,110.689189,TRUE
2022-05-23 12:34:36.148212-05:00,394.56936,110.5016861,TRUE
2022-05-23 12:34:36.211495-05:00,394.632643,110.2516823,TRUE
2022-05-23 12:34:36.274924-05:00,394.696072,110.8141909,TRUE
2022-05-23 12:34:36.338516-05:00,394.759664,109.8766766,TRUE
2022-05-23 12:34:36.402073-05:00,394.823221,109.1891661,TRUE
2022-05-23 12:34:36.467432-05:00,394.88858,109.4391699,TRUE
2022-05-23 12:34:36.522977-05:00,394.944125,108.6891585,TRUE
2022-05-23 12:34:36.580310-05:00,395.001458,108.3766537,TRUE
2022-05-23 12:34:36.637045-05:00,395.058193,108.3141527,TRUE
2022-05-23 12:34:36.698633-05:00,395.119781,108.7516594,TRUE
2022-05-23 12:34:36.768741-05:00,395.189889,107.3766384,TRUE
2022-05-23 12:34:36.832186-05:00,395.253334,108.3766537,TRUE
2022-05-23 12:34:36.895820-05:00,395.316968,107.939147,TRUE
2022-05-23 12:34:36.959044-05:00,395.380192,107.5641413,TRUE
2022-05-23 12:34:37.022674-05:00,395.443822,107.2516365,TRUE
2022-05-23 12:34:37.086064-05:00,395.507212,107.6266423,TRUE
2022-05-23 12:34:37.149698-05:00,395.570846,107.8766461,TRUE
2022-05-23 12:34:37.213325-05:00,395.634473,106.6891279,TRUE
2022-05-23 12:34:37.280358-05:00,395.701506,107.6266423,TRUE
2022-05-23 12:34:37.343623-05:00,395.764771,107.1891356,TRUE
2022-05-23 12:34:37.407011-05:00,395.828159,107.1266346,TRUE
2022-05-23 12:34:37.473579-05:00,395.894727,107.1266346,TRUE
2022-05-23 12:34:37.531072-05:00,395.95222,106.4391241,TRUE
2022-05-23 12:34:37.586911-05:00,396.008059,106.4391241,TRUE
2022-05-23 12:34:37.642747-05:00,396.063895,106.0641184,TRUE
2022-05-23 12:34:37.701092-05:00,396.12224,106.3141222,TRUE
2022-05-23 12:34:37.762809-05:00,396.183957,105.6891127,TRUE
2022-05-23 12:34:37.826323-05:00,396.247471,105.7516136,TRUE
2022-05-23 12:34:37.889788-05:00,396.310936,106.0641184,TRUE
2022-05-23 12:34:37.953192-05:00,396.37434,105.8141146,TRUE
2022-05-23 12:34:38.016631-05:00,396.437779,105.5641108,TRUE
2022-05-23 12:34:38.080036-05:00,396.501184,105.6891127,TRUE
2022-05-23 12:34:38.143461-05:00,396.564609,105.314107,TRUE
2022-05-23 12:34:38.207060-05:00,396.628208,104.8766003,TRUE
2022-05-23 12:34:38.278697-05:00,396.699845,105.4391089,TRUE
2022-05-23 12:34:38.342765-05:00,396.763913,105.3766079,TRUE
2022-05-23 12:34:38.405981-05:00,396.827129,105.5016098,TRUE
2022-05-23 12:34:38.470778-05:00,396.891926,104.6265965,TRUE
2022-05-23 12:34:38.525563-05:00,396.946711,104.0640879,TRUE
2022-05-23 12:34:38.580504-05:00,397.001652,103.5015793,TRUE
2022-05-23 12:34:38.635362-05:00,397.05651,104.7515984,TRUE
2022-05-23 12:34:38.691121-05:00,397.112269,104.3140917,TRUE
2022-05-23 12:34:38.752510-05:00,397.173658,103.939086,TRUE
2022-05-23 12:34:38.808420-05:00,397.229568,103.939086,TRUE
2022-05-23 12:34:38.871604-05:00,397.292752,104.4390936,TRUE
2022-05-23 12:34:38.934886-05:00,397.356034,103.876585,TRUE
2022-05-23 12:34:38.998333-05:00,397.419481,103.4390784,TRUE
2022-05-23 12:34:39.061650-05:00,397.482798,104.1890898,TRUE
2022-05-23 12:34:39.125257-05:00,397.546405,104.1890898,TRUE
2022-05-23 12:34:39.188524-05:00,397.609672,103.5640803,TRUE
2022-05-23 12:34:39.252008-05:00,397.673156,104.6265965,TRUE
2022-05-23 12:34:39.315478-05:00,397.736626,103.6265812,TRUE
2022-05-23 12:34:39.378870-05:00,397.800018,103.5015793,TRUE
2022-05-23 12:34:39.442423-05:00,397.863571,104.0640879,TRUE
2022-05-23 12:34:39.497189-05:00,397.918337,103.5640803,TRUE
2022-05-23 12:34:39.554700-05:00,397.975848,103.5015793,TRUE
2022-05-23 12:34:39.611141-05:00,398.032289,102.8765698,TRUE
2022-05-23 12:34:39.666751-05:00,398.087899,102.8140688,TRUE
2022-05-23 12:34:39.731059-05:00,398.152207,102.9390707,TRUE
2022-05-23 12:34:39.785903-05:00,398.207051,102.3140612,TRUE
2022-05-23 12:34:39.849364-05:00,398.270512,102.564065,TRUE
2022-05-23 12:34:39.912632-05:00,398.33378,102.564065,TRUE
2022-05-23 12:34:39.975901-05:00,398.397049,102.3765621,TRUE
2022-05-23 12:34:40.039363-05:00,398.460511,102.1890593,TRUE
2022-05-23 12:34:40.102685-05:00,398.523833,102.1265583,TRUE
2022-05-23 12:34:40.166054-05:00,398.587202,101.189044,TRUE
2022-05-23 12:34:40.229688-05:00,398.650836,101.0640421,TRUE
2022-05-23 12:34:40.284667-05:00,398.705815,100.0640269,TRUE
2022-05-23 12:34:40.348052-05:00,398.7692,100.2515297,TRUE
2022-05-23 12:34:40.411437-05:00,398.832585,100.3140307,TRUE
2022-05-23 12:34:40.475365-05:00,398.896513,100.6265354,TRUE
2022-05-23 12:34:40.532221-05:00,398.953369,99.75152209,TRUE
2022-05-23 12:34:40.589188-05:00,399.010336,101.4390478,TRUE
2022-05-23 12:34:40.643976-05:00,399.065124,101.4390478,TRUE
2022-05-23 12:34:40.707362-05:00,399.12851,101.5015488,TRUE
2022-05-23 12:34:40.769039-05:00,399.190187,100.0015259,TRUE
2022-05-23 12:34:40.833503-05:00,399.254651,99.12651255,TRUE
2022-05-23 12:34:40.896762-05:00,399.31791,99.68902113,TRUE
2022-05-23 12:34:40.960124-05:00,399.381272,99.50151827,TRUE
2022-05-23 12:34:41.023660-05:00,399.444808,100.4390326,TRUE
2022-05-23 12:34:41.087218-05:00,399.508366,100.0015259,TRUE
2022-05-23 12:34:41.150696-05:00,399.571844,100.8140383,TRUE
2022-05-23 12:34:41.214027-05:00,399.635175,100.7515373,TRUE
2022-05-23 12:34:41.277324-05:00,399.698472,100.7515373,TRUE
2022-05-23 12:34:41.340794-05:00,399.761942,101.0640421,TRUE
2022-05-23 12:34:41.404103-05:00,399.825251,100.2515297,TRUE
2022-05-23 12:34:41.467401-05:00,399.888549,100.6890364,TRUE
2022-05-23 12:34:41.522269-05:00,399.943417,100.4390326,TRUE
2022-05-23 12:34:41.579515-05:00,400.000663,100.5640345,TRUE
2022-05-23 12:34:41.635309-05:00,400.056457,99.62652018,TRUE
2022-05-23 12:34:41.691300-05:00,400.112448,100.0015259,TRUE
2022-05-23 12:34:41.752592-05:00,400.17374,100.2515297,TRUE
2022-05-23 12:34:41.810372-05:00,400.23152,100.0015259,TRUE
2022-05-23 12:34:41.873934-05:00,400.295082,100.5015335,TRUE
2022-05-23 12:34:41.937583-05:00,400.358731,99.56401923,TRUE
2022-05-23 12:34:42.001055-05:00,400.422203,100.6890364,TRUE
2022-05-23 12:34:42.064432-05:00,400.48558,100.6890364,TRUE
2022-05-23 12:34:42.127587-05:00,400.548735,100.9390402,TRUE
2022-05-23 12:34:42.191136-05:00,400.612284,99.93902495,TRUE
2022-05-23 12:34:42.254484-05:00,400.675632,99.75152209,TRUE
2022-05-23 12:34:42.317739-05:00,400.738887,100.7515373,TRUE
2022-05-23 12:34:42.381330-05:00,400.802478,101.251545,TRUE
2022-05-23 12:34:42.444595-05:00,400.865743,100.6265354,TRUE
2022-05-23 12:34:42.507681-05:00,400.928829,100.5640345,TRUE
2022-05-23 12:34:42.565306-05:00,400.986454,99.75152209,TRUE
2022-05-23 12:34:42.622920-05:00,401.044068,100.3765316,TRUE
2022-05-23 12:34:42.682723-05:00,401.103871,99.75152209,TRUE
2022-05-23 12:34:42.741287-05:00,401.162435,100.1265278,TRUE
2022-05-23 12:34:42.804700-05:00,401.225848,100.0015259,TRUE
2022-05-23 12:34:42.868526-05:00,401.289674,100.8765393,TRUE
2022-05-23 12:34:42.932011-05:00,401.353159,100.0640269,TRUE
2022-05-23 12:34:42.995502-05:00,401.41665,99.50151827,TRUE
2022-05-23 12:34:43.058735-05:00,401.479883,100.2515297,TRUE
2022-05-23 12:34:43.122145-05:00,401.543293,101.0015412,TRUE
2022-05-23 12:34:43.185631-05:00,401.606779,100.6890364,TRUE
2022-05-23 12:34:43.251717-05:00,401.672865,100.5640345,TRUE
2022-05-23 12:34:43.314999-05:00,401.736147,99.62652018,TRUE
2022-05-23 12:34:43.378355-05:00,401.799503,100.3765316,TRUE
2022-05-23 12:34:43.442760-05:00,401.863908,100.5640345,TRUE
2022-05-23 12:34:43.497510-05:00,401.918658,100.4390326,TRUE
2022-05-23 12:34:43.552364-05:00,401.973512,100.3765316,TRUE
2022-05-23 12:34:43.607309-05:00,402.028457,100.0015259,TRUE
2022-05-23 12:34:43.670780-05:00,402.091928,99.75152209,TRUE
2022-05-23 12:34:43.733712-05:00,402.15486,100.6890364,TRUE
2022-05-23 12:34:43.797369-05:00,402.218517,100.6890364,TRUE
2022-05-23 12:34:43.860789-05:00,402.281937,100.1890288,TRUE
